country,year_month,monthly_vaccinations,monthly_vaccinations_per_million,people_vaccinated,people_vaccinated_per_hundred
Brunei,"(2021, 11)",141883.0,321345.0,403405.0,91.36
Brunei,"(2021, 12)",134322.0,304220.0,405888.0,91.93
Brunei,"(2022, 1)",99776.0,225975.0,407042.0,92.19
Brunei,"(2022, 2)",61903.0,140203.0,407674.0,92.33
Brunei,"(2022, 3)",24585.0,55683.0,407945.0,92.39
Bulgaria,"(2020, 12)",4366.0,633.0,4608.0,0.07
Bulgaria,"(2021, 1)",34273.0,4969.0,28041.0,0.41
Bulgaria,"(2021, 2)",144782.0,20992.0,175066.0,2.54
Bulgaria,"(2021, 3)",261477.0,37912.0,377440.0,5.47
Bulgaria,"(2021, 4)",318730.0,46217.0,602109.0,8.73
Bulgaria,"(2021, 5)",570317.0,82694.0,805538.0,11.68
Bulgaria,"(2021, 6)",401775.0,58257.0,955804.0,13.86
Bulgaria,"(2021, 7)",268672.0,38962.0,1028258.0,14.91
Bulgaria,"(2021, 8)",283610.0,41125.0,1089066.0,15.79
Bulgaria,"(2021, 9)",233017.0,33785.0,,
Bulgaria,"(2021, 10)",297317.0,43110.0,1532911.0,22.23
Bulgaria,"(2021, 11)",472517.0,68512.0,1786530.0,25.9
Bulgaria,"(2021, 12)",385088.0,55834.0,1904143.0,27.61
Bulgaria,"(2022, 1)",471606.0,68379.0,,
Bulgaria,"(2022, 2)",148657.0,21554.0,2073249.0,30.06
Bulgaria,"(2022, 3)",51482.0,7463.0,2081276.0,30.18
Burkina Faso,"(2021, 6)",27943.0,1305.0,25833.0,0.12
Burkina Faso,"(2021, 7)",11240.0,518.0,,
Burkina Faso,"(2021, 8)",68503.0,3183.0,108799.0,0.51
Burkina Faso,"(2021, 9)",162098.0,7537.0,234490.0,1.09
Burkina Faso,"(2021, 10)",308222.0,14341.0,325119.0,1.51
Burkina Faso,"(2021, 11)",151059.0,7034.0,442769.0,2.06
Burkina Faso,"(2021, 12)",391242.0,18207.0,972376.0,4.52
Burkina Faso,"(2022, 1)",556201.0,25877.0,1169097.0,5.44
Burkina Faso,"(2022, 2)",643467.0,29938.0,2113440.0,9.83
Burkina Faso,"(2022, 3)",44887.0,2090.0,2131880.0,9.92
Burundi,"(2021, 10)",707.0,59.0,615.0,0.01
Burundi,"(2021, 11)",1841.0,149.0,1592.0,0.01
Burundi,"(2021, 12)",5342.0,435.0,4010.0,0.03
Burundi,"(2022, 1)",1586.0,125.0,6400.0,0.05
Burundi,"(2022, 2)",1809.0,148.0,9366.0,0.08
Burundi,"(2022, 3)",865.0,72.0,10372.0,0.08
Cambodia,"(2021, 2)",58431.0,3448.0,68299.0,0.4
Cambodia,"(2021, 3)",536238.0,31641.0,407249.0,2.4
Cambodia,"(2021, 4)",1536052.0,90639.0,1339566.0,7.9
Cambodia,"(2021, 5)",2192175.0,129358.0,2625338.0,15.49
Cambodia,"(2021, 6)",2530842.0,149342.0,4202751.0,24.8
Cambodia,"(2021, 7)",4813027.0,284014.0,7304756.0,43.1
Cambodia,"(2021, 8)",6859984.0,404803.0,10801691.0,63.74
Cambodia,"(2021, 9)",5417771.0,319701.0,13370838.0,78.9
Cambodia,"(2021, 10)",3519670.0,207694.0,13709487.0,80.9
Cambodia,"(2021, 11)",1132425.0,66824.0,14145606.0,83.47
Cambodia,"(2021, 12)",1730156.0,102093.0,14262170.0,84.16
Cambodia,"(2022, 1)",2687111.0,158566.0,14353621.0,84.7
Cambodia,"(2022, 2)",1994139.0,117673.0,14594605.0,86.12
Cambodia,"(2022, 3)",1708127.0,100797.0,14814942.0,87.42
Cameroon,"(2021, 4)",11551.0,426.0,11000.0,0.04
Cameroon,"(2021, 5)",58696.0,2156.0,63404.0,0.23
Cameroon,"(2021, 6)",40409.0,1482.0,88333.0,0.32
Cameroon,"(2021, 7)",226595.0,8326.0,279987.0,1.03
Cameroon,"(2021, 8)",90814.0,3335.0,349385.0,1.28
Cameroon,"(2021, 9)",37398.0,1373.0,385057.0,1.41
Cameroon,"(2021, 10)",38951.0,1431.0,416855.0,1.53
Cameroon,"(2021, 11)",438130.0,16090.0,777338.0,2.86
Cameroon,"(2021, 12)",77138.0,2829.0,834112.0,3.06
Cameroon,"(2022, 1)",93470.0,3430.0,837860.0,3.08
Cameroon,"(2022, 2)",158063.0,5803.0,1068604.0,3.93
Cameroon,"(2022, 3)",217581.0,7991.0,1348787.0,4.95
Canada,"(2020, 12)",71747.0,1885.0,98440.0,0.26
Canada,"(2021, 1)",856901.0,22512.0,858979.0,2.26
Canada,"(2021, 2)",825717.0,21692.0,1382137.0,3.63
Canada,"(2021, 3)",3455173.0,90763.0,5062421.0,13.3
Canada,"(2021, 4)",7498593.0,196981.0,12405771.0,32.59
Canada,"(2021, 5)",10224201.0,268578.0,21904694.0,57.54
Canada,"(2021, 6)",12998479.0,341457.0,25845528.0,67.89
Canada,"(2021, 7)",12798459.0,336203.0,27077956.0,71.13
Canada,"(2021, 8)",4517468.0,118668.0,27981794.0,73.5
Canada,"(2021, 9)",2788901.0,73263.0,29103825.0,76.45
Canada,"(2021, 10)",2479622.0,65138.0,29817829.0,78.33
Canada,"(2021, 11)",1898738.0,49878.0,30417797.0,79.9
Canada,"(2021, 12)",7381300.0,193899.0,31726971.0,83.34
Canada,"(2022, 1)",9515838.0,249972.0,32340774.0,84.96
Canada,"(2022, 2)",3509042.0,92178.0,32572247.0,85.56
Canada,"(2022, 3)",1190037.0,31262.0,32665747.0,85.81
Cape Verde,"(2021, 3)",4838.0,8611.0,2184.0,0.39
Cape Verde,"(2021, 4)",11700.0,20820.0,,
Cape Verde,"(2021, 5)",10565.0,18805.0,21663.0,3.86
Cape Verde,"(2021, 6)",54569.0,97112.0,76390.0,13.59
Cape Verde,"(2021, 7)",84854.0,151013.0,141276.0,25.14
Cape Verde,"(2021, 8)",137282.0,244316.0,236158.0,42.03
Cape Verde,"(2021, 9)",112376.0,199994.0,284115.0,50.56
Cape Verde,"(2021, 10)",89158.0,158673.0,293634.0,52.26
Cape Verde,"(2021, 11)",40795.0,72600.0,296998.0,52.86
Cape Verde,"(2021, 12)",36709.0,65331.0,302802.0,53.89
Cape Verde,"(2022, 1)",69784.0,124191.0,321577.0,57.23
Cape Verde,"(2022, 2)",50804.0,90414.0,352330.0,62.7
Cape Verde,"(2022, 3)",24486.0,43575.0,354533.0,63.1
Cayman Islands,"(2020, 12)",1375.0,20675.0,0.0,0.0
Cayman Islands,"(2021, 1)",8525.0,128185.0,,
Cayman Islands,"(2021, 2)",11929.0,179386.0,12710.0,19.11
Cayman Islands,"(2021, 3)",25746.0,387169.0,30476.0,45.83
Cayman Islands,"(2021, 4)",18297.0,275148.0,35774.0,53.8
Cayman Islands,"(2021, 5)",15217.0,228833.0,43235.0,65.02
Cayman Islands,"(2021, 6)",11881.0,178663.0,48418.0,72.81
Cayman Islands,"(2021, 7)",5059.0,76076.0,49960.0,75.13
Cayman Islands,"(2021, 8)",3236.0,48665.0,51514.0,77.47
Cayman Islands,"(2021, 9)",5946.0,89414.0,55129.0,82.9
Cayman Islands,"(2021, 10)",6751.0,101518.0,56365.0,84.76
Cayman Islands,"(2021, 11)",10203.0,153435.0,57952.0,87.15
Cayman Islands,"(2021, 12)",8394.0,126230.0,58591.0,88.11
Cayman Islands,"(2022, 1)",5666.0,85208.0,59308.0,89.19
Cayman Islands,"(2022, 2)",1974.0,29683.0,59591.0,89.61
Cayman Islands,"(2022, 3)",1550.0,23300.0,60364.0,90.78
Central African Republic,"(2021, 5)",17746.0,3610.0,18408.0,0.37
Central African Republic,"(2021, 6)",62845.0,12775.0,42644.0,0.87
Central African Republic,"(2021, 7)",15749.0,3203.0,,
Central African Republic,"(2021, 8)",19143.0,3887.0,,
Central African Republic,"(2021, 9)",72431.0,14717.0,197103.0,4.01
Central African Republic,"(2021, 10)",223090.0,45345.0,329627.0,6.7
Central African Republic,"(2021, 11)",21245.0,4315.0,362298.0,7.36
Central African Republic,"(2021, 12)",92965.0,18895.0,375096.0,7.62
Central African Republic,"(2022, 1)",114623.0,23298.0,572911.0,11.64
Central African Republic,"(2022, 2)",219612.0,44639.0,775176.0,15.76
Central African Republic,"(2022, 3)",146115.0,29693.0,923553.0,18.77
Chad,"(2021, 6)",5375.0,325.0,9799.0,0.06
Chad,"(2021, 7)",20292.0,1199.0,22445.0,0.13
Chad,"(2021, 8)",22944.0,1354.0,40329.0,0.24
Chad,"(2021, 9)",93578.0,5530.0,123426.0,0.73
Chad,"(2021, 10)",79030.0,4672.0,166793.0,0.99
Chad,"(2021, 11)",33395.0,1972.0,185794.0,1.1
Chad,"(2021, 12)",67532.0,3987.0,205259.0,1.21
Chad,"(2022, 1)",63088.0,3726.0,254847.0,1.51
Chad,"(2022, 2)",18447.0,1087.0,271031.0,1.6
Chad,"(2022, 3)",10710.0,633.0,282003.0,1.67
Chile,"(2020, 12)",17733.0,923.0,8649.0,0.05
Chile,"(2021, 1)",59235.0,3079.0,57036.0,0.3
Chile,"(2021, 2)",3178375.0,165432.0,3316660.0,17.26
Chile,"(2021, 3)",6627592.0,344963.0,6816506.0,35.48
Chile,"(2021, 4)",4651827.0,242127.0,8170389.0,42.53
Chile,"(2021, 5)",3865497.0,201197.0,10732286.0,55.86
Chile,"(2021, 6)",4297041.0,223662.0,12721694.0,66.22
Chile,"(2021, 7)",3054805.0,159004.0,13838340.0,72.03
Chile,"(2021, 8)",2935217.0,152777.0,14432667.0,75.12
Chile,"(2021, 9)",3197512.0,166431.0,15474719.0,80.55
Chile,"(2021, 10)",4602792.0,239574.0,16498485.0,85.87
Chile,"(2021, 11)",4279643.0,222755.0,16876879.0,87.84
Chile,"(2021, 12)",3079002.0,160265.0,17304414.0,90.07
Chile,"(2022, 1)",2737787.0,142502.0,17620501.0,91.71
Chile,"(2022, 2)",1952922.0,101649.0,17794339.0,92.62
Chile,"(2022, 3)",1629663.0,84822.0,17859475.0,92.96
China,"(2020, 12)",3000000.0,2080.0,,
China,"(2021, 1)",18794325.0,13013.0,,
China,"(2021, 2)",27893435.0,19309.0,,
China,"(2021, 3)",55563168.0,38470.0,,
China,"(2021, 4)",132826860.0,91969.0,,
China,"(2021, 5)",364184997.0,252165.0,,
China,"(2021, 6)",581455146.0,402608.0,622000000.0,43.07
China,"(2021, 7)",416799142.0,288601.0,,
China,"(2021, 8)",428975427.0,297028.0,1072500000.0,74.26
China,"(2021, 9)",172708569.0,119588.0,1100842000.0,76.22
China,"(2021, 10)",56364715.0,39028.0,,
China,"(2021, 11)",222856428.0,154311.0,1225000000.0,84.82
China,"(2021, 12)",313936999.0,217377.0,1259967000.0,87.24
China,"(2022, 1)",195840001.0,135602.0,1266070000.0,87.66
China,"(2022, 2)",121300713.0,83989.0,1269302000.0,87.89
China,"(2022, 3)",137842571.0,95442.0,1275541000.0,88.32
Colombia,"(2021, 2)",106949.0,2085.0,,
Colombia,"(2021, 3)",1773209.0,34589.0,1957325.0,3.82
Colombia,"(2021, 4)",2798908.0,54598.0,3359439.0,6.55
Colombia,"(2021, 5)",4713946.0,91950.0,6798875.0,13.26
Colombia,"(2021, 6)",7938298.0,154850.0,11518988.0,22.47
Colombia,"(2021, 7)",9006818.0,175689.0,17801838.0,34.72
Colombia,"(2021, 8)",8653058.0,168785.0,23600147.0,46.03
Colombia,"(2021, 9)",5121367.0,99898.0,26332902.0,51.37
Colombia,"(2021, 10)",6789592.0,132439.0,30172182.0,58.85
Colombia,"(2021, 11)",9588126.0,187025.0,,
Colombia,"(2021, 12)",7750301.0,151179.0,38353097.0,74.81
Colombia,"(2022, 1)",7086439.0,138230.0,40348092.0,78.7
Colombia,"(2022, 2)",5631124.0,109843.0,41253498.0,80.47
Colombia,"(2022, 3)",3367718.0,65690.0,41940039.0,81.81
Comoros,"(2021, 4)",12978.0,14607.0,13440.0,1.51
Comoros,"(2021, 5)",58973.0,66376.0,43140.0,4.86
Comoros,"(2021, 6)",7870.0,8854.0,43140.0,4.86
Comoros,"(2021, 7)",51601.0,58081.0,84740.0,9.54
Comoros,"(2021, 8)",140781.0,158456.0,174765.0,19.67
Comoros,"(2021, 9)",66590.0,74949.0,190637.0,21.46
Comoros,"(2021, 10)",86762.0,97654.0,245694.0,27.65
Comoros,"(2021, 11)",83920.0,94458.0,281946.0,31.73
Comoros,"(2021, 12)",55167.0,62085.0,335408.0,37.75
Comoros,"(2022, 1)",31096.0,34990.0,341102.0,38.39
Comoros,"(2022, 2)",33087.0,37242.0,341102.0,38.39
Comoros,"(2022, 3)",0.0,0.0,341102.0,38.39
Congo,"(2021, 4)",13632.0,2416.0,14297.0,0.25
Congo,"(2021, 5)",21077.0,3733.0,38268.0,0.68
Congo,"(2021, 6)",63887.0,11297.0,116110.0,2.05
Congo,"(2021, 7)",86547.0,15295.0,132671.0,2.35
Congo,"(2021, 8)",97258.0,17189.0,184812.0,3.27
Congo,"(2021, 9)",46201.0,8164.0,230572.0,4.08
Congo,"(2021, 10)",119287.0,21085.0,289849.0,5.12
Congo,"(2021, 11)",175632.0,31049.0,496643.0,8.78
Congo,"(2021, 12)",121297.0,21439.0,622886.0,11.01
Congo,"(2022, 1)",37104.0,6550.0,,
Congo,"(2022, 2)",21350.0,3773.0,675865.0,11.95
Congo,"(2022, 3)",3652.0,650.0,681597.0,12.05
Cook Islands,"(2021, 5)",3366.0,191556.0,4363.0,24.83
Cook Islands,"(2021, 6)",12535.0,713351.0,9755.0,55.51
Cook Islands,"(2021, 7)",2301.0,130946.0,10931.0,62.21
Cook Islands,"(2021, 8)",1426.0,81158.0,11404.0,64.9
Cook Islands,"(2021, 9)",218.0,12413.0,,
Cook Islands,"(2021, 10)",1374.0,78190.0,12297.0,69.98
Cook Islands,"(2021, 11)",896.0,50991.0,12600.0,71.7
Cook Islands,"(2021, 12)",664.0,37792.0,12841.0,73.08
Cook Islands,"(2022, 1)",212.0,12067.0,12971.0,73.82
Cook Islands,"(2022, 2)",1737.0,98844.0,14662.0,83.44
Cook Islands,"(2022, 3)",2060.0,117233.0,14992.0,85.32
Costa Rica,"(2020, 12)",1680.0,329.0,55.0,0.0
Costa Rica,"(2021, 1)",51219.0,9967.0,45707.0,0.89
Costa Rica,"(2021, 2)",69793.0,13581.0,57162.0,1.11
Costa Rica,"(2021, 3)",258414.0,50287.0,224092.0,4.36
Costa Rica,"(2021, 4)",457874.0,89098.0,538682.0,10.48
Costa Rica,"(2021, 5)",719930.0,140090.0,867517.0,16.88
Costa Rica,"(2021, 6)",861089.0,167557.0,1629222.0,31.7
Costa Rica,"(2021, 7)",1026023.0,199650.0,2573189.0,50.07
Costa Rica,"(2021, 8)",762797.0,148430.0,3059023.0,59.53
Costa Rica,"(2021, 9)",1369450.0,266481.0,3407214.0,66.3
Costa Rica,"(2021, 10)",863172.0,167962.0,3597302.0,70.0
Costa Rica,"(2021, 11)",667173.0,129823.0,3887480.0,75.65
Costa Rica,"(2021, 12)",661016.0,128625.0,3944932.0,76.76
Costa Rica,"(2022, 1)",505863.0,98435.0,4059598.0,79.0
Costa Rica,"(2022, 2)",912311.0,177524.0,4195968.0,81.65
Costa Rica,"(2022, 3)",905129.0,176127.0,4336171.0,84.38
Cote d'Ivoire,"(2021, 3)",35498.0,1311.0,40153.0,0.15
Cote d'Ivoire,"(2021, 4)",94802.0,3505.0,149037.0,0.55
Cote d'Ivoire,"(2021, 5)",398773.0,14742.0,541449.0,2.0
Cote d'Ivoire,"(2021, 6)",217397.0,8039.0,757113.0,2.8
Cote d'Ivoire,"(2021, 7)",218379.0,8071.0,1008244.0,3.73
Cote d'Ivoire,"(2021, 8)",351244.0,12983.0,1181287.0,4.37
Cote d'Ivoire,"(2021, 9)",692216.0,25586.0,1193877.0,4.41
Cote d'Ivoire,"(2021, 10)",1141411.0,42191.0,2314075.0,8.55
Cote d'Ivoire,"(2021, 11)",1120095.0,41402.0,2669432.0,9.87
Cote d'Ivoire,"(2021, 12)",2481320.0,91711.0,4950775.0,18.3
Cote d'Ivoire,"(2022, 1)",929680.0,34365.0,5208637.0,19.25
Cote d'Ivoire,"(2022, 2)",2037805.0,75324.0,5812567.0,21.49
Cote d'Ivoire,"(2022, 3)",598725.0,22131.0,7111845.0,26.29
Croatia,"(2020, 12)",1105.0,271.0,7864.0,0.19
Croatia,"(2021, 1)",71294.0,17469.0,58077.0,1.42
Croatia,"(2021, 2)",113099.0,27710.0,135756.0,3.33
Croatia,"(2021, 3)",247673.0,60679.0,385724.0,9.45
Croatia,"(2021, 4)",389792.0,95498.0,702470.0,17.21
Croatia,"(2021, 5)",877554.0,214999.0,1280300.0,31.37
Croatia,"(2021, 6)",828160.0,202899.0,1488707.0,36.47
Croatia,"(2021, 7)",510186.0,124995.0,1646466.0,40.34
Croatia,"(2021, 8)",211760.0,51882.0,1723136.0,42.22
Croatia,"(2021, 9)",161477.0,39563.0,1822966.0,44.66
Croatia,"(2021, 10)",178880.0,43823.0,1911657.0,46.84
Croatia,"(2021, 11)",508411.0,124559.0,2187524.0,53.59
Croatia,"(2021, 12)",582533.0,142719.0,2259393.0,55.35
Croatia,"(2022, 1)",398554.0,97646.0,2294732.0,56.22
Croatia,"(2022, 2)",106712.0,26144.0,2306861.0,56.52
Croatia,"(2022, 3)",30522.0,7478.0,2310786.0,56.61
Cuba,"(2021, 5)",0.0,0.0,1185218.0,10.47
Cuba,"(2021, 6)",4223203.0,373160.0,2774473.0,24.51
Cuba,"(2021, 7)",3572677.0,315674.0,4020594.0,35.53
Cuba,"(2021, 8)",4260536.0,376455.0,5552931.0,49.07
Cuba,"(2021, 9)",7027046.0,620905.0,9434924.0,83.37
Cuba,"(2021, 10)",5051561.0,446348.0,9939797.0,87.83
Cuba,"(2021, 11)",2712250.0,239650.0,10175287.0,89.91
Cuba,"(2021, 12)",1998416.0,176577.0,10448955.0,92.33
Cuba,"(2022, 1)",3778544.0,333866.0,10571945.0,93.41
Cuba,"(2022, 2)",839161.0,74146.0,10609335.0,93.74
Cuba,"(2022, 3)",339563.0,30002.0,10630665.0,93.93
Curacao,"(2021, 3)",1778.0,10789.0,15755.0,9.56
Curacao,"(2021, 4)",70619.0,428523.0,72248.0,43.84
Curacao,"(2021, 5)",60948.0,369836.0,84974.0,51.56
Curacao,"(2021, 6)",16431.0,99706.0,88793.0,53.88
Curacao,"(2021, 7)",7677.0,46583.0,92683.0,56.24
Curacao,"(2021, 8)",7624.0,46264.0,96118.0,58.33
Curacao,"(2021, 9)",5030.0,30523.0,97897.0,59.4
Curacao,"(2021, 10)",5764.0,34976.0,100835.0,61.19
Curacao,"(2021, 11)",5033.0,30539.0,102802.0,62.38
Curacao,"(2021, 12)",15487.0,93977.0,104386.0,63.34
Curacao,"(2022, 1)",26499.0,160799.0,106029.0,64.34
Curacao,"(2022, 2)",4614.0,27997.0,106970.0,64.91
Curacao,"(2022, 3)",2153.0,13065.0,107539.0,65.26
Cyprus,"(2021, 1)",21005.0,23444.0,19618.0,2.19
Cyprus,"(2021, 2)",48644.0,54292.0,53617.0,5.98
Cyprus,"(2021, 3)",75844.0,84646.0,93475.0,10.43
Cyprus,"(2021, 4)",114264.0,127527.0,176082.0,19.65
Cyprus,"(2021, 5)",316514.0,353249.0,386710.0,43.16
Cyprus,"(2021, 6)",215033.0,239992.0,462527.0,51.62
Cyprus,"(2021, 7)",180833.0,201825.0,530879.0,59.25
Cyprus,"(2021, 8)",115118.0,128482.0,573924.0,64.05
Cyprus,"(2021, 9)",66173.0,73852.0,594999.0,66.41
Cyprus,"(2021, 10)",57590.0,64273.0,605307.0,67.56
Cyprus,"(2021, 11)",97952.0,109320.0,621701.0,69.39
Cyprus,"(2021, 12)",246872.0,275525.0,640890.0,71.53
Cyprus,"(2022, 1)",126920.0,141652.0,659912.0,73.65
Cyprus,"(2022, 2)",84615.0,94437.0,687926.0,76.78
Czechia,"(2020, 12)",10940.0,1020.0,11890.0,0.11
Czechia,"(2021, 1)",254525.0,23733.0,241308.0,2.25
Czechia,"(2021, 2)",375753.0,35039.0,425163.0,3.96
Czechia,"(2021, 3)",993176.0,92607.0,1219433.0,11.37
Czechia,"(2021, 4)",1379267.0,128610.0,2196794.0,20.48
Czechia,"(2021, 5)",2153422.0,200796.0,3922912.0,36.58
Czechia,"(2021, 6)",2862813.0,266940.0,5101588.0,47.57
Czechia,"(2021, 7)",2232021.0,208123.0,5681335.0,52.98
Czechia,"(2021, 8)",1207128.0,112556.0,5971647.0,55.68
Czechia,"(2021, 9)",364893.0,34022.0,6100428.0,56.88
Czechia,"(2021, 10)",412278.0,38443.0,6247996.0,58.26
Czechia,"(2021, 11)",1157719.0,107951.0,6671727.0,62.21
Czechia,"(2021, 12)",1961492.0,182902.0,6828497.0,63.67
Czechia,"(2022, 1)",1623879.0,151418.0,6927467.0,64.59
Czechia,"(2022, 2)",394676.0,36801.0,6943527.0,64.74
Czechia,"(2022, 3)",107255.0,10001.0,6951303.0,64.82
Democratic Republic of Congo,"(2021, 4)",3246.0,38.0,1700.0,0.0
Democratic Republic of Congo,"(2021, 5)",18526.0,198.0,23197.0,0.03
Democratic Republic of Congo,"(2021, 6)",36917.0,399.0,,
Democratic Republic of Congo,"(2021, 7)",25331.0,272.0,78871.0,0.09
Democratic Republic of Congo,"(2021, 8)",10952.0,120.0,83081.0,0.09
Democratic Republic of Congo,"(2021, 9)",41272.0,450.0,99839.0,0.11
Democratic Republic of Congo,"(2021, 10)",13091.0,146.0,110521.0,0.12
Democratic Republic of Congo,"(2021, 11)",42169.0,460.0,142913.0,0.15
Democratic Republic of Congo,"(2021, 12)",117777.0,1275.0,257013.0,0.28
Democratic Republic of Congo,"(2022, 1)",152608.0,1651.0,372564.0,0.4
Democratic Republic of Congo,"(2022, 2)",362108.0,3920.0,754459.0,0.82
Democratic Republic of Congo,"(2022, 3)",127400.0,1387.0,853971.0,0.92
Denmark,"(2020, 12)",12447.0,2143.0,31625.0,0.54
Denmark,"(2021, 1)",201074.0,34589.0,168303.0,2.9
Denmark,"(2021, 2)",309537.0,53249.0,402863.0,6.93
Denmark,"(2021, 3)",488224.0,83984.0,710328.0,12.22
Denmark,"(2021, 4)",809271.0,139208.0,1307794.0,22.5
Denmark,"(2021, 5)",1410912.0,242707.0,2132620.0,36.69
Denmark,"(2021, 6)",1780700.0,306314.0,3310995.0,56.96
Denmark,"(2021, 7)",2134685.0,367204.0,4173394.0,71.79
Denmark,"(2021, 8)",1310480.0,225429.0,4381931.0,75.38
Denmark,"(2021, 9)",326963.0,56244.0,4432722.0,76.25
Denmark,"(2021, 10)",296543.0,51009.0,4463397.0,76.78
Denmark,"(2021, 11)",615206.0,105826.0,4555481.0,78.36
Denmark,"(2021, 12)",2240916.0,385480.0,4793685.0,82.46
Denmark,"(2022, 1)",1123624.0,193280.0,4835994.0,83.19
Denmark,"(2022, 2)",112479.0,19349.0,4839650.0,83.25
Denmark,"(2022, 3)",35962.0,6187.0,4841445.0,83.28
Djibouti,"(2021, 4)",3224.0,3213.0,12547.0,1.25
Djibouti,"(2021, 5)",5438.0,5430.0,12547.0,1.25
Djibouti,"(2021, 6)",10849.0,10817.0,12547.0,1.25
Djibouti,"(2021, 7)",17081.0,17050.0,,
Djibouti,"(2021, 8)",12959.0,12931.0,35396.0,3.53
Djibouti,"(2021, 9)",16607.0,16577.0,38634.0,3.85
Djibouti,"(2021, 10)",18848.0,18817.0,,
Djibouti,"(2021, 11)",18240.0,18210.0,,
Djibouti,"(2021, 12)",18848.0,18817.0,,
Djibouti,"(2022, 1)",18317.0,18286.0,130425.0,13.01
Djibouti,"(2022, 2)",10194.0,10170.0,140287.0,14.0
Djibouti,"(2022, 3)",4824.0,4811.0,145050.0,14.47
Dominica,"(2021, 2)",5216.0,72266.0,5924.0,8.21
Dominica,"(2021, 3)",12262.0,169895.0,17674.0,24.49
Dominica,"(2021, 4)",10016.0,138783.0,18498.0,25.63
Dominica,"(2021, 5)",9877.0,136853.0,19809.0,27.45
Dominica,"(2021, 6)",2720.0,37689.0,20302.0,28.13
Dominica,"(2021, 7)",1009.0,13980.0,20892.0,28.95
Dominica,"(2021, 8)",2031.0,28143.0,22343.0,30.96
Dominica,"(2021, 9)",2985.0,41356.0,23615.0,32.72
Dominica,"(2021, 10)",6769.0,93788.0,27793.0,38.51
Dominica,"(2021, 11)",3171.0,43935.0,28764.0,39.85
Dominica,"(2021, 12)",2510.0,34778.0,29426.0,40.77
Dominica,"(2022, 1)",2357.0,32655.0,31272.0,43.33
Dominica,"(2022, 2)",1306.0,18098.0,32113.0,44.5
Dominica,"(2022, 3)",652.0,9035.0,32403.0,44.9
Dominican Republic,"(2021, 2)",38284.0,3496.0,26400.0,0.24
Dominican Republic,"(2021, 3)",848368.0,77451.0,856474.0,7.82
Dominican Republic,"(2021, 4)",962806.0,87897.0,1174227.0,10.72
Dominican Republic,"(2021, 5)",2302511.0,210203.0,3223950.0,29.43
Dominican Republic,"(2021, 6)",3483858.0,318051.0,4949582.0,45.19
Dominican Republic,"(2021, 7)",2336792.0,213333.0,5543146.0,50.61
Dominican Republic,"(2021, 8)",1097837.0,100225.0,5815574.0,53.09
Dominican Republic,"(2021, 9)",772534.0,70528.0,6069351.0,55.41
Dominican Republic,"(2021, 10)",1378762.0,125871.0,6728113.0,61.42
Dominican Republic,"(2021, 11)",561011.0,51215.0,6875984.0,62.77
Dominican Republic,"(2021, 12)",281398.0,25690.0,6938596.0,63.34
Dominican Republic,"(2022, 1)",596426.0,54450.0,6999277.0,63.9
Dominican Republic,"(2022, 2)",575089.0,52502.0,7119929.0,65.0
Dominican Republic,"(2022, 3)",240309.0,21940.0,7184321.0,65.59
Ecuador,"(2021, 1)",12000.0,670.0,7133.0,0.04
Ecuador,"(2021, 2)",55914.0,3127.0,70004.0,0.39
Ecuador,"(2021, 3)",369602.0,20663.0,400735.0,2.24
Ecuador,"(2021, 4)",888606.0,49674.0,1249905.0,6.99
Ecuador,"(2021, 5)",1439964.0,80498.0,2101930.0,11.75
Ecuador,"(2021, 6)",1870917.0,104586.0,3369155.0,18.83
Ecuador,"(2021, 7)",6991388.0,390830.0,10013732.0,55.98
Ecuador,"(2021, 8)",7310363.0,408663.0,10817074.0,60.47
Ecuador,"(2021, 9)",1784231.0,99741.0,11350433.0,63.45
Ecuador,"(2021, 10)",1698374.0,94942.0,12630462.0,70.61
Ecuador,"(2021, 11)",2518636.0,140797.0,13766680.0,76.96
Ecuador,"(2021, 12)",2460483.0,137545.0,14224604.0,79.52
Ecuador,"(2022, 1)",2486553.0,139002.0,14653284.0,81.91
Ecuador,"(2022, 2)",2000954.0,111859.0,14774659.0,82.59
Ecuador,"(2022, 3)",1192049.0,66636.0,14836133.0,82.94
Egypt,"(2021, 1)",1918.0,18.0,1315.0,0.0
Egypt,"(2021, 2)",75841.0,728.0,,
Egypt,"(2021, 3)",118372.0,1137.0,164534.0,0.16
Egypt,"(2021, 4)",738914.0,7085.0,660000.0,0.63
Egypt,"(2021, 5)",1522030.0,14595.0,2254371.0,2.16
Egypt,"(2021, 6)",1796383.0,17233.0,3502181.0,3.36
Egypt,"(2021, 7)",1163262.0,11155.0,3697974.0,3.55
Egypt,"(2021, 8)",3352992.0,32161.0,5616607.0,5.39
Egypt,"(2021, 9)",7414909.0,71121.0,11113946.0,10.66
Egypt,"(2021, 10)",11142756.0,106873.0,17937206.0,17.2
Egypt,"(2021, 11)",12325720.0,118226.0,25927931.0,24.87
Egypt,"(2021, 12)",14864615.0,142577.0,33098284.0,31.75
Egypt,"(2022, 1)",10071919.0,96604.0,38312663.0,36.75
Egypt,"(2022, 2)",5927180.0,56853.0,40772051.0,39.11
Egypt,"(2022, 3)",5389208.0,51690.0,44531740.0,42.71
El Salvador,"(2021, 2)",17248.0,2646.0,16000.0,0.25
